date,open,high,low,close,volume
2019-09-23,91.210712,91.441750,91.040478,91.111148,1630499
2019-09-24,91.111148,92.006348,90.459285,91.424484,3045223
2019-09-25,91.424484,93.491732,90.798926,93.241706,1119818
2019-09-26,93.241706,95.476037,93.128231,95.292299,2898120
2019-09-27,95.292299,95.575073,94.900699,95.462214,4254057
2019-09-30,95.462214,96.373073,94.710269,95.623776,4461727
2019-10-01,95.623776,96.854410,95.594602,96.666648,2134081
2019-10-02,96.666648,97.517225,95.844123,95.904622,2545495
2019-10-03,95.904622,96.548078,95.741773,96.186515,3206245
2019-10-04,96.186515,96.248373,95.747873,96.175754,2583650
2019-10-07,96.175754,97.629029,95.469516,96.477592,1712316
2019-10-08,96.477592,97.008284,95.389108,95.691910,2219645
2019-10-09,95.691910,95.741030,93.775585,94.144349,2616226
2019-10-10,94.144349,94.990843,90.728207,92.137698,3074806
2019-10-11,92.137698,92.686557,90.521547,91.015797,4682928
2019-10-14,91.015797,91.332628,89.974565,90.543806,3179400
2019-10-15,90.543806,90.645200,90.025048,90.255261,2548466
2019-10-16,90.255261,92.006995,89.565118,92.006075,3641844
2019-10-17,92.006075,93.249991,91.976362,93.118715,4092223
2019-10-18,93.118715,93.444016,92.018531,92.282571,2722009
2019-10-21,92.282571,92.603588,91.431935,92.562250,2957062
2019-10-22,92.562250,93.301846,91.887831,92.200164,1871349
2019-10-23,92.200164,92.262456,91.426901,91.920337,4459150
2019-10-24,91.920337,92.284034,91.049370,92.076852,4467368
2019-10-25,92.076852,92.761975,92.022996,92.656615,1699640
2019-10-28,92.656615,93.404841,91.335918,92.371788,2384003
2019-10-29,92.371788,93.806736,91.761119,93.345362,2087792
2019-10-30,93.345362,93.515495,92.085864,92.333870,4691773
2019-10-31,92.333870,92.669049,91.905839,92.289434,1260898
2019-11-01,92.289434,94.848829,92.106512,94.715942,1829413
2019-11-04,94.715942,95.763930,94.571225,95.050731,2259629
2019-11-05,95.050731,96.934285,94.625950,96.439833,3240229
2019-11-06,96.439833,96.857943,96.077035,96.598185,1995915
2019-11-07,96.598185,97.765629,96.047183,97.168808,3146460
2019-11-08,97.168808,97.479507,97.141320,97.142252,3988905
2019-11-11,97.142252,97.453211,96.828385,96.975530,4314591
2019-11-12,96.975530,97.236547,95.968222,96.214297,1396247
2019-11-13,96.214297,96.710880,96.146150,96.591132,1555405
2019-11-14,96.591132,96.659420,95.600598,95.790836,1380774
2019-11-15,95.790836,96.811197,95.631611,96.390425,4639748
2019-11-18,96.390425,97.733289,95.996401,97.472641,3608395
2019-11-19,97.472641,98.654829,97.267161,97.885193,3125712
2019-11-20,97.885193,98.561555,97.580121,97.626013,4163649
2019-11-21,97.626013,98.317981,97.302298,98.057209,3344437
2019-11-22,98.057209,98.669606,97.452783,97.776543,1941815
2019-11-25,97.776543,98.883838,97.184800,98.681437,3040665
2019-11-26,98.681437,98.911250,96.460845,96.935266,3812845
2019-11-27,96.935266,98.086182,96.486344,96.524287,1144099
2019-11-28,96.524287,97.362945,94.193461,94.601572,3425341
2019-11-29,94.601572,94.697892,92.727634,93.104029,2988362
2019-12-02,93.104029,94.839138,92.843129,94.307267,1278025
2019-12-03,94.307267,95.451294,93.644051,95.216395,2054198
2019-12-04,95.216395,95.283722,94.096216,94.579148,2794140
2019-12-05,94.579148,95.678806,92.887320,93.137439,2370752
2019-12-06,93.137439,93.247726,90.162746,90.347461,2160265
2019-12-09,90.347461,91.207075,89.702745,89.721219,3596406
2019-12-10,89.721219,92.095703,89.208646,91.887377,2617450
2019-12-11,91.887377,92.518028,91.878171,92.397999,2990788
2019-12-12,92.397999,92.871502,91.356830,91.907872,4193263
2019-12-13,91.907872,92.387435,91.657939,92.311761,1372872
2019-12-16,92.311761,92.579908,90.681496,90.901928,2439620
2019-12-17,90.901928,91.936272,89.707467,90.562341,1292165
2019-12-18,90.562341,90.925994,90.561834,90.635512,4709312
2019-12-19,90.635512,90.686797,89.549127,90.561165,1742630
2019-12-20,90.561165,91.738592,90.399348,91.276422,4279470
2019-12-23,91.276422,91.685578,90.388942,91.627579,1763540
2019-12-24,91.627579,92.528963,90.905590,92.259712,2296226
2019-12-25,92.259712,92.503474,90.819195,91.658306,3433203
2019-12-26,91.658306,92.734968,91.190959,92.454696,4325497
2019-12-27,92.454696,94.642847,92.033032,94.013715,1711257
2019-12-30,94.013715,94.506025,92.847539,93.183930,1852484
2019-12-31,93.183930,93.835139,92.215938,92.319469,4526877
2020-01-01,92.319469,93.827212,91.731878,93.517341,2287859
2020-01-02,93.517341,94.416485,93.097800,93.398757,1839042
2020-01-03,93.398757,95.247023,93.082954,94.713146,3974090
2020-01-06,94.713146,94.759368,93.936901,94.360843,1364525
2020-01-07,94.360843,96.176202,93.983061,95.726036,4467858
2020-01-08,95.726036,96.174692,95.593541,95.920851,4502984
2020-01-09,95.920851,96.213880,95.273183,96.178643,4426082
2020-01-10,96.178643,97.726846,96.028777,97.708514,2181310
2020-01-13,97.708514,97.752908,97.069043,97.432523,1456838
2020-01-14,97.432523,97.447543,96.086570,96.506215,2701690
2020-01-15,96.506215,96.609658,95.462719,96.028415,2338309
2020-01-16,96.028415,97.135153,95.521200,96.439832,4836105
2020-01-17,96.439832,96.688893,94.603288,94.961874,3526782
2020-01-20,94.961874,95.932104,93.661118,95.495392,4777476
2020-01-21,95.495392,96.148740,94.169499,95.008885,4003502
2020-01-22,95.008885,96.172215,94.333549,96.081151,3859667
2020-01-23,96.081151,96.474966,93.672383,93.860693,1447381
2020-01-24,93.860693,93.912950,92.667357,93.016506,1275755
2020-01-27,93.016506,93.197252,90.668802,91.419659,1185964
2020-01-28,91.419659,92.094973,90.015919,90.588967,3373360
2020-01-29,90.588967,91.002083,90.577893,90.772165,1806839
2020-01-30,90.772165,91.367541,90.485836,90.618776,4956311
2020-01-31,90.618776,90.922905,90.322118,90.381815,1530648
2020-02-03,90.381815,90.731887,90.123762,90.226243,4787664
2020-02-04,90.226243,90.662960,89.504411,90.402152,3670558
2020-02-05,90.402152,90.544001,89.314650,89.503712,1424009
2020-02-06,89.503712,90.315122,89.178800,90.093606,1233813
2020-02-07,90.093606,91.127411,89.566887,90.722401,2583869
2020-02-10,90.722401,91.456872,90.191822,91.104067,2355827
2020-02-11,91.104067,91.915312,90.760212,91.631737,2262146
2020-02-12,91.631737,92.231997,91.496777,91.930295,3114245
2020-02-13,91.930295,94.100956,90.773768,93.835571,1518912
2020-02-14,93.835571,94.365887,92.837081,93.850091,1517828
2020-02-17,93.850091,94.145154,93.086768,93.563059,3779193
2020-02-18,93.563059,94.362997,92.599853,92.846464,4961235
2020-02-19,92.846464,93.899178,91.805389,91.857656,2095393
2020-02-20,91.857656,92.331052,90.589456,90.673042,4727716
2020-02-21,90.673042,90.704967,88.936311,89.812405,2379463
2020-02-24,89.812405,90.340592,89.136936,89.706162,2343547
2020-02-25,89.706162,90.351147,89.693857,90.001220,1361435
2020-02-26,90.001220,90.345779,89.864222,90.062046,2693305
2020-02-27,90.062046,90.538094,89.049207,89.378241,2991870
2020-02-28,89.378241,90.626230,89.365582,90.152081,3655080
2020-03-02,90.152081,90.925852,89.430887,90.860303,1632671
2020-03-03,90.860303,91.413060,90.111111,90.750862,1754773
2020-03-04,90.750862,91.132981,89.847578,90.154832,2728361
2020-03-05,90.154832,91.036600,89.239129,90.620763,1278593
2020-03-06,90.620763,92.090420,90.606048,90.814670,1573368
2020-03-09,90.814670,91.019631,89.058451,89.518601,3516300
2020-03-10,89.518601,89.550835,89.369670,89.393494,4815399
2020-03-11,89.393494,90.202231,89.379753,89.621777,3291848
2020-03-12,89.621777,90.386292,88.571001,88.830398,1579930
2020-03-13,88.830398,89.457690,88.777489,88.959737,4963962
2020-03-16,88.959737,89.091805,87.541866,87.681278,3087548
2020-03-17,87.681278,89.394390,87.337454,88.796434,3867377
2020-03-18,88.796434,90.063112,88.740916,89.968346,1787919
2020-03-19,89.968346,90.472812,89.526362,89.800298,3313744
2020-03-20,89.800298,90.777779,88.767745,90.118850,1305447
2020-03-23,90.118850,90.483468,87.949117,87.988594,3502964
2020-03-24,87.988594,88.030581,86.201833,86.873028,1809234
2020-03-25,86.873028,87.931304,86.478277,86.562945,4638060
2020-03-26,86.562945,86.988582,85.513515,85.624522,1219096
2020-03-27,85.624522,86.487819,85.058816,86.191423,3610518
2020-03-30,86.191423,88.492667,85.998754,87.959245,1557589
2020-03-31,87.959245,88.447054,86.927058,87.018661,3748485
2020-04-01,87.018661,87.711335,85.562643,86.246580,2973936
2020-04-02,86.246580,86.541659,86.150854,86.411371,4869924
2020-04-03,86.411371,88.269145,85.813525,87.823216,3607262
2020-04-06,87.823216,88.551418,86.548390,86.826552,2487992
2020-04-07,86.826552,86.996830,86.120043,86.993392,1349359
2020-04-08,86.993392,88.722135,86.967710,88.600822,3383029
2020-04-09,88.600822,88.734062,86.186701,87.229187,2764074
2020-04-10,87.229187,88.037000,85.842847,86.051692,1210045
2020-04-13,86.051692,86.191827,85.301575,85.629734,3324988
2020-04-14,85.629734,85.769870,84.648914,85.164180,1839979
2020-04-15,85.164180,85.899193,84.171581,85.835644,1936902
2020-04-16,85.835644,86.319628,85.483955,86.077118,1035835
2020-04-17,86.077118,86.267784,84.433350,84.574640,2488313
2020-04-20,84.574640,84.953718,84.046462,84.936856,1873077
2020-04-21,84.936856,85.124759,84.175341,84.465773,1287339
2020-04-22,84.465773,85.655528,83.635421,85.525347,2737179
2020-04-23,85.525347,85.700524,84.385110,85.043274,1880524
2020-04-24,85.043274,85.082544,84.367628,84.479715,1536632
2020-04-27,84.479715,85.725392,84.284347,84.909869,2867011
2020-04-28,84.909869,85.786004,84.071943,85.581876,1252958
2020-04-29,85.581876,86.000362,85.128152,86.000120,4961768
2020-04-30,86.000120,86.017188,84.468913,84.583268,2883838
2020-05-01,84.583268,85.377140,84.270466,84.968977,4985060
2020-05-04,84.968977,85.798620,83.121351,84.113798,4525429
2020-05-05,84.113798,85.100966,83.965234,84.269298,4918486
2020-05-06,84.269298,84.384664,82.910741,83.085700,3170918
2020-05-07,83.085700,83.401322,83.036403,83.398354,2692345
2020-05-08,83.398354,83.469316,82.335464,82.743907,3879563
2020-05-11,82.743907,82.935098,81.425830,81.657211,1322721
2020-05-12,81.657211,82.460845,81.399598,82.187836,4360783
2020-05-13,82.187836,82.797674,81.753396,82.413365,2294293
2020-05-14,82.413365,82.612798,81.765049,81.920140,1029662
2020-05-15,81.920140,83.201037,81.082618,83.092672,1950857
2020-05-18,83.092672,83.968340,82.278906,82.786133,1969279
2020-05-19,82.786133,83.115870,82.164726,82.797416,1056506
2020-05-20,82.797416,83.528080,82.631023,83.020935,3674326
2020-05-21,83.020935,83.288494,82.204717,82.519196,1380934
2020-05-22,82.519196,83.248306,82.448885,82.883766,4386781
2020-05-25,82.883766,83.162999,82.455513,82.460971,2812767
2020-05-26,82.460971,82.815772,81.799208,82.101231,3872958
2020-05-27,82.101231,83.857984,81.543656,83.209443,2358649
2020-05-28,83.209443,83.573946,82.056805,82.403290,1527970
2020-05-29,82.403290,82.496593,80.290000,80.399728,1721414
2020-06-01,80.399728,81.909815,80.359594,81.604910,3583514
2020-06-02,81.604910,83.798378,81.371577,83.774330,3864399
2020-06-03,83.774330,84.242347,83.031437,83.545033,2070115
2020-06-04,83.545033,83.718229,81.784942,81.931242,2428462
2020-06-05,81.931242,82.168295,81.152282,81.597635,4780215
2020-06-08,81.597635,81.633523,81.149812,81.347821,4407471
2020-06-09,81.347821,81.437134,81.124555,81.181021,2652158
2020-06-10,81.181021,81.286031,80.235451,80.273936,1963908
2020-06-11,80.273936,81.291624,79.938852,80.695174,2205415
2020-06-12,80.695174,81.506183,80.666124,81.140769,3153573
2020-06-15,81.140769,81.379047,79.455599,79.959225,3267124
2020-06-16,79.959225,80.465641,79.911638,80.461221,1736556
2020-06-17,80.461221,82.516664,80.103248,82.155609,1263333
2020-06-18,82.155609,82.999592,81.953405,82.382803,2981202
2020-06-19,82.382803,82.922533,82.034245,82.116711,4189836
2020-06-22,82.116711,82.953369,81.833806,81.986922,1609866
2020-06-23,81.986922,82.499868,81.787980,82.486383,2633421
2020-06-24,82.486383,82.947608,80.883718,81.095720,1646314
2020-06-25,81.095720,81.316167,80.735257,81.160116,1968539
2020-06-26,81.160116,81.428504,80.271588,80.847041,3448893
2020-06-29,80.847041,82.603047,80.444480,82.338928,2144779
2020-06-30,82.338928,82.434145,81.886519,82.270822,2055144
2020-07-01,82.270822,83.776253,81.899150,83.651053,4982659
2020-07-02,83.651053,83.932169,82.770321,82.801691,1689468
2020-07-03,82.801691,83.444657,82.614901,83.246893,1757148
2020-07-06,83.246893,83.824608,82.773082,83.535603,3200830
2020-07-07,83.535603,83.606045,82.644201,82.827121,1172013
2020-07-08,82.827121,83.371689,82.630608,82.938855,2699831
2020-07-09,82.938855,84.121417,82.660243,83.956284,3260592
2020-07-10,83.956284,84.542703,83.603698,83.735913,2012765
2020-07-13,83.735913,84.010407,81.835180,82.320232,3193055
2020-07-14,82.320232,82.766659,82.153713,82.235636,3594054
2020-07-15,82.235636,82.816430,80.485499,81.492671,2002435
2020-07-16,81.492671,81.909954,81.108113,81.177320,4249601
2020-07-17,81.177320,81.294981,80.977779,81.095394,2811086
2020-07-20,81.095394,81.159148,79.718246,79.719893,4853845
2020-07-21,79.719893,79.803213,78.274661,78.375174,1350951
2020-07-22,78.375174,78.953902,78.204609,78.686948,2296946
2020-07-23,78.686948,78.832825,77.479297,78.292249,3885080
2020-07-24,78.292249,78.384466,75.968150,76.290600,4579662
2020-07-27,76.290600,77.127001,75.962914,76.792212,1886788
2020-07-28,76.792212,77.243262,76.712444,77.026891,4921001
2020-07-29,77.026891,77.264208,75.889772,76.490643,1773541
2020-07-30,76.490643,76.947432,75.172831,75.463629,2664489
2020-07-31,75.463629,76.450331,74.985332,76.045588,2259513
2020-08-03,76.045588,77.038944,75.719666,76.341036,2697291
2020-08-04,76.341036,78.482293,76.337626,78.196941,4609479
2020-08-05,78.196941,79.331662,77.522354,78.620573,3930200
2020-08-06,78.620573,79.509933,78.125733,78.947303,4185866
2020-08-07,78.947303,79.589178,78.418882,78.831973,2015999
2020-08-10,78.831973,79.760712,78.648130,79.472681,4787569
2020-08-11,79.472681,80.572249,79.032083,80.003382,2742150
2020-08-12,80.003382,81.223157,79.911594,81.038062,3607849
2020-08-13,81.038062,81.079167,80.457793,80.668504,3790878
2020-08-14,80.668504,81.478372,80.110643,80.299677,3651686
2020-08-17,80.299677,80.406771,79.602218,79.897570,3407188
2020-08-18,79.897570,80.939840,79.433472,80.511695,2920123
2020-08-19,80.511695,81.840049,80.147232,81.758440,3590562
2020-08-20,81.758440,82.396647,81.383966,81.446712,4620745
2020-08-21,81.446712,81.667782,80.692965,81.085992,2559094
2020-08-24,81.085992,81.739597,80.584005,81.323015,3043508
2020-08-25,81.323015,81.641468,80.865440,81.135240,1720303
2020-08-26,81.135240,82.367493,80.754968,81.901912,2420240
2020-08-27,81.901912,82.784824,79.801827,80.115938,4088190
2020-08-28,80.115938,80.222658,78.644083,79.368804,3561500
2020-08-31,79.368804,79.599606,78.267134,78.713349,1844584
2020-09-01,78.713349,79.323778,76.365423,76.876064,3184557
2020-09-02,76.876064,77.050195,75.799329,76.048954,4247844
2020-09-03,76.048954,76.220053,74.557274,75.315416,1496079
2020-09-04,75.315416,75.720514,74.905565,75.127688,1247794
2020-09-07,75.127688,76.169649,74.746033,75.959025,2570901
2020-09-08,75.959025,76.365901,75.616845,75.814812,3626189
2020-09-09,75.814812,76.043370,74.737127,75.030187,2253301
2020-09-10,75.030187,75.078967,74.554001,74.948471,4284133
2020-09-11,74.948471,75.969263,74.921971,75.734824,4387335
2020-09-14,75.734824,76.174431,75.021672,75.038428,3130077
2020-09-15,75.038428,75.050573,74.042092,74.323911,2515370
2020-09-16,74.323911,74.759491,74.274932,74.704462,1166864
2020-09-17,74.704462,74.879957,74.075978,74.558185,4286220
2020-09-18,74.558185,75.198523,74.255115,75.035150,4581130
2020-09-21,75.035150,75.341689,74.946939,75.048836,2769558
2020-09-22,75.048836,75.770623,74.592733,75.577967,3065873
2020-09-23,75.577967,75.786509,74.221404,74.825991,4014002
2020-09-24,74.825991,75.917388,74.488088,74.779552,3781483
2020-09-25,74.779552,75.224605,74.512661,74.619849,1541127
2020-09-28,74.619849,75.756918,73.434191,73.710167,3689249
2020-09-29,73.710167,73.937212,72.280425,72.522196,4698600
2020-09-30,72.522196,73.335984,72.466633,72.961927,4002742
2020-10-01,72.961927,73.077676,72.428605,72.728293,2922239
2020-10-02,72.728293,73.261459,71.527646,71.977050,3092644
2020-10-05,71.977050,72.370670,71.750673,71.870535,2039192
2020-10-06,71.870535,73.053635,71.803870,72.680455,3643037
2020-10-07,72.680455,73.378735,70.836985,71.081382,1965958
2020-10-08,71.081382,71.482633,69.756625,69.947622,2367435
2020-10-09,69.947622,69.966893,69.165345,69.249360,2060309
2020-10-12,69.249360,70.652134,69.056633,70.233405,2341281
2020-10-13,70.233405,70.687359,70.218416,70.481864,2466896
2020-10-14,70.481864,71.398610,70.336357,71.037305,1331909
2020-10-15,71.037305,71.344977,70.004443,70.259536,3870078
2020-10-16,70.259536,70.516836,69.310748,69.439108,2763974
2020-10-19,69.439108,70.309023,69.207037,69.709811,4798412
2020-10-20,69.709811,69.904798,69.476395,69.764017,1723542
2020-10-21,69.764017,70.453383,69.745937,70.150618,3676149
2020-10-22,70.150618,70.604320,69.820058,70.038439,1716751
2020-10-23,70.038439,70.701971,69.854060,70.227897,3188665
2020-10-26,70.227897,70.912806,69.832890,70.348530,2963520
2020-10-27,70.348530,70.915699,69.903303,70.903896,2794391
2020-10-28,70.903896,71.921950,70.526090,71.506520,3618851
2020-10-29,71.506520,71.748668,70.198174,70.387316,4312777
2020-10-30,70.387316,70.669435,68.090772,68.768901,2266887
2020-11-02,68.768901,69.822679,68.703830,69.380510,4398628
2020-11-03,69.380510,70.273867,68.328784,70.240563,1739405
2020-11-04,70.240563,70.671811,69.491013,69.570160,2172150
2020-11-05,69.570160,70.328602,68.168398,68.255490,2242681
2020-11-06,68.255490,68.387558,68.119737,68.257978,4813680
2020-11-09,68.257978,69.517493,68.130907,68.896442,1474292
2020-11-10,68.896442,70.442709,68.608587,70.178780,2580461
2020-11-11,70.178780,70.928069,70.138807,70.607123,2697748
2020-11-12,70.607123,70.914694,69.741450,70.366558,4200312
2020-11-13,70.366558,71.070562,69.645613,69.728991,2943598
2020-11-16,69.728991,69.748658,69.610975,69.705246,4867279
2020-11-17,69.705246,69.790764,69.179914,69.495771,3961279
2020-11-18,69.495771,70.113032,68.639629,68.783559,3814632
2020-11-19,68.783559,70.400596,68.737464,70.171149,4011677
2020-11-20,70.171149,71.583420,69.957745,71.506443,1646202
2020-11-23,71.506443,72.762457,71.228828,72.391621,2796204
2020-11-24,72.391621,72.720301,70.813407,71.772199,3344547
2020-11-25,71.772199,72.792520,71.677647,72.357400,1833902
2020-11-26,72.357400,72.955584,71.830281,72.851274,1475108
2020-11-27,72.851274,73.413773,72.596942,73.199280,1543066
2020-11-30,73.199280,74.198340,73.180406,74.137429,4156568
2020-12-01,74.137429,74.896586,73.934786,74.657499,3627524
2020-12-02,74.657499,75.340225,74.450401,75.238317,2125260
2020-12-03,75.238317,75.837822,74.983781,75.748390,3948827
2020-12-04,75.748390,76.311843,75.504154,76.032656,3780859
2020-12-07,76.032656,76.217071,74.575382,74.702541,4266006
2020-12-08,74.702541,74.791582,74.371883,74.699087,4640358
2020-12-09,74.699087,74.732184,74.054449,74.284599,4528936
2020-12-10,74.284599,74.444481,72.983101,73.319531,1724039
2020-12-11,73.319531,74.811092,72.883870,74.514323,4077031
2020-12-14,74.514323,75.964643,74.117828,75.875173,2571431
2020-12-15,75.875173,77.101208,75.613930,76.983156,2612488
2020-12-16,76.983156,77.276272,76.607222,77.235843,3588475
2020-12-17,77.235843,78.963118,77.220661,78.298914,3408752
2020-12-18,78.298914,78.887059,77.994798,78.361894,2678634
2020-12-21,78.361894,78.826390,77.671805,78.524128,4997940
2020-12-22,78.524128,79.267426,77.342984,77.678199,1699275
2020-12-23,77.678199,78.029641,77.609407,77.944964,1387654
2020-12-24,77.944964,78.619741,77.700564,78.005416,1116286
2020-12-25,78.005416,78.196010,76.852545,76.998851,4256956
2020-12-28,76.998851,77.064541,76.529911,76.909480,2626392
2020-12-29,76.909480,77.124999,76.268148,76.843723,2749371
2020-12-30,76.843723,78.246324,76.570138,78.234179,3596836
2020-12-31,78.234179,79.107281,78.013200,79.007707,2741582
2021-01-01,79.007707,79.366310,78.735094,79.055631,3295936
2021-01-04,79.055631,79.369830,78.514913,79.254959,1233817
2021-01-05,79.254959,79.378650,78.866174,79.299992,1624964
2021-01-06,79.299992,79.604193,78.855302,79.141492,4728150
2021-01-07,79.141492,79.460543,78.141779,78.281631,2802773
2021-01-08,78.281631,78.814041,77.588769,78.120792,1669546
2021-01-11,78.120792,78.273410,76.980856,77.532129,2477884
2021-01-12,77.532129,77.743530,76.225300,76.539816,2339153
2021-01-13,76.539816,76.971626,76.506807,76.882573,2096809
2021-01-14,76.882573,77.573783,76.428737,77.201222,2174450
2021-01-15,77.201222,77.235139,75.805877,75.849795,3917084
2021-01-18,75.849795,75.998465,75.289323,75.689932,1427067
2021-01-19,75.689932,76.555403,75.197273,76.439278,2238608
2021-01-20,76.439278,77.326682,76.360375,77.291306,2871805
2021-01-21,77.291306,78.338931,76.895282,78.131561,3160567
2021-01-22,78.131561,79.070020,77.968162,78.204239,4522023
2021-01-25,78.204239,78.380961,77.327327,77.549767,4692894
2021-01-26,77.549767,77.807961,76.235576,76.681670,2189652
2021-01-27,76.681670,77.069961,76.564270,76.903077,3157103
2021-01-28,76.903077,77.303662,76.478382,77.206438,1089420
2021-01-29,77.206438,78.771591,77.040844,78.222162,3468091
2021-02-01,78.222162,79.583279,78.088072,79.139041,1611608
2021-02-02,79.139041,79.176313,78.890859,79.080529,1292983
2021-02-03,79.080529,79.519795,77.974677,78.099812,3686882
2021-02-04,78.099812,78.564031,77.405292,77.802428,1712536
2021-02-05,77.802428,78.200629,77.589115,77.956751,2909503
2021-02-08,77.956751,78.449649,77.791050,77.807081,1403804
2021-02-09,77.807081,78.498468,77.327511,77.351302,3982683
2021-02-10,77.351302,77.779748,77.078968,77.524383,4059251
2021-02-11,77.524383,77.528336,76.747868,77.143297,3299231
2021-02-12,77.143297,77.756670,76.251705,76.641418,4343684
2021-02-15,76.641418,76.916620,76.462717,76.855406,2747210
2021-02-16,76.855406,76.866198,76.053641,76.557745,1745821
2021-02-17,76.557745,76.983289,76.095236,76.729965,1605336
2021-02-18,76.729965,77.172389,75.872856,76.948526,1877087
2021-02-19,76.948526,77.131895,75.706413,76.087549,1801229
2021-02-22,76.087549,76.093134,75.139705,75.679674,2292829
2021-02-23,75.679674,77.058185,75.647370,76.755008,1857353
2021-02-24,76.755008,76.804872,75.291035,75.921757,3364310
2021-02-25,75.921757,75.948253,73.606078,74.291087,1593446
2021-02-26,74.291087,74.786413,72.748675,72.841578,3487184
2021-03-01,72.841578,73.377623,72.575582,72.791036,2336401
2021-03-02,72.791036,73.016764,72.458171,72.811017,3747015
2021-03-03,72.811017,73.758248,72.703615,72.726432,3051692
2021-03-04,72.726432,73.686175,72.502585,73.610573,4620771
2021-03-05,73.610573,73.786533,71.191556,71.712460,2759507
2021-03-08,71.712460,72.373310,71.551510,71.902975,2180160
2021-03-09,71.902975,73.224421,71.360154,73.044196,3356475
2021-03-10,73.044196,73.285054,71.893315,72.281935,3635035
2021-03-11,72.281935,72.425383,71.657180,71.970164,2756959
2021-03-12,71.970164,72.011096,71.241819,71.414904,3238891
2021-03-15,71.414904,71.678010,70.558573,70.751652,2883462
2021-03-16,70.751652,70.915285,70.101555,70.488299,2223348
2021-03-17,70.488299,71.844605,70.227041,71.488394,2254259
2021-03-18,71.488394,73.227395,71.163423,72.865364,4629660
2021-03-19,72.865364,72.972692,72.271750,72.690298,3701338
2021-03-22,72.690298,74.421200,72.285537,74.079457,1381933
2021-03-23,74.079457,74.420787,73.763622,74.175992,4848318
2021-03-24,74.175992,76.216591,74.079733,75.493198,3848004
2021-03-25,75.493198,75.781371,75.391732,75.489206,1200658
2021-03-26,75.489206,76.109241,75.306098,75.588005,3911494
2021-03-29,75.588005,76.246927,75.460656,75.869727,3358495
2021-03-30,75.869727,78.593505,75.549629,78.334827,4661306
2021-03-31,78.334827,79.327940,77.806119,79.130934,2957485
2021-04-01,79.130934,79.171393,78.270089,78.612979,3074322
2021-04-02,78.612979,79.797926,78.539934,79.352380,2258848
2021-04-05,79.352380,79.656644,78.648199,79.102794,2286489
2021-04-06,79.102794,79.587182,78.686334,78.703937,3471685
2021-04-07,78.703937,79.862345,78.150977,79.402229,4310962
2021-04-08,79.402229,80.597292,79.018665,79.462003,4562679
2021-04-09,79.462003,79.832679,79.314851,79.686672,4083241
2021-04-12,79.686672,79.941464,79.550407,79.709069,3439086
2021-04-13,79.709069,80.176024,79.451027,79.978932,3001262
2021-04-14,79.978932,81.060214,79.321385,80.333113,2358423
2021-04-15,80.333113,80.575205,78.464062,78.809470,4071429
2021-04-16,78.809470,79.693742,78.676507,79.260624,2272579
2021-04-19,79.260624,79.834076,78.466304,78.508483,2071502
2021-04-20,78.508483,79.184582,76.925011,77.347399,4471461
2021-04-21,77.347399,77.452925,77.117010,77.244665,3358025
2021-04-22,77.244665,77.451183,76.622107,77.304425,2416880
2021-04-23,77.304425,77.423869,76.584866,76.773138,4460733
2021-04-26,76.773138,77.454006,76.621456,77.387116,4850730
2021-04-27,77.387116,77.760335,75.335712,76.385801,2271938
2021-04-28,76.385801,76.398152,76.011265,76.026063,3085667
2021-04-29,76.026063,76.227796,75.446592,75.564867,2934199
2021-04-30,75.564867,75.638922,75.197685,75.506696,3806597
2021-05-03,75.506696,75.844165,75.098412,75.714635,4804179
2021-05-04,75.714635,76.247255,74.843368,74.965653,3194116
2021-05-05,74.965653,76.219397,74.899130,75.473063,4192847
2021-05-06,75.473063,75.644904,75.330723,75.546104,3382413
2021-05-07,75.546104,75.567445,73.423329,74.133834,4548156
2021-05-10,74.133834,74.610562,72.216355,72.627421,2618352
2021-05-11,72.627421,72.639940,72.195364,72.543972,2540988
2021-05-12,72.543972,72.563469,71.616102,72.379690,2689678
2021-05-13,72.379690,73.159946,72.019667,72.296677,4986021
2021-05-14,72.296677,72.627480,72.127859,72.272303,3445764
2021-05-17,72.272303,72.581782,71.642225,72.434283,1610262
2021-05-18,72.434283,73.273687,72.155916,73.132154,1163574
2021-05-19,73.132154,73.554008,72.157178,72.358759,3075082
2021-05-20,72.358759,72.416085,71.011461,71.477679,4222786
2021-05-21,71.477679,71.843075,70.395544,70.657157,2917093
2021-05-24,70.657157,71.095861,70.300657,70.820697,3240839
2021-05-25,70.820697,71.750346,70.339514,71.716178,4193728
2021-05-26,71.716178,71.883985,71.068946,71.452380,3065377
2021-05-27,71.452380,71.677221,69.532706,69.674191,4634471
2021-05-28,69.674191,69.837166,68.058946,68.410749,3551737
2021-05-31,68.410749,68.477485,67.707590,67.781182,3924557
2021-06-01,67.781182,67.994490,67.279620,67.373047,4125858
2021-06-02,67.373047,67.417471,66.912271,67.078205,3507264
2021-06-03,67.078205,67.364028,66.892414,67.089376,1200264
2021-06-04,67.089376,67.121107,66.686153,66.881110,2709716
2021-06-07,66.881110,67.841240,66.673654,67.576109,1565945
2021-06-08,67.576109,67.870343,67.007038,67.155527,3041303
2021-06-09,67.155527,67.425669,66.537867,66.558142,1572664
2021-06-10,66.558142,67.452117,66.411254,66.847765,3037201
2021-06-11,66.847765,67.363660,65.793468,65.843357,2375356
2021-06-14,65.843357,66.135189,65.662205,66.050427,1081473
